node_id,name,food_group,primary_category,is_vegetarian,is_vegan,cuisine_region,nova_level,is_gluten_free,is_crustacean_free,is_egg_free,is_fish_free,is_peanut_free,is_soy_free,is_lactose_free,is_nut_free,is_celery_free,is_mustard_free,is_sesame_free,is_sulfite_free,is_lupin_free,is_mollusc_free
683,ginger_liqueur,Beverage,Beverage,True,True,universal,4.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
684,ginger_wine,Beverage,Beverage,True,True,universal,3.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
685,gingerbread,Pantry,Pantry,True,True,universal,3.0,False,True,False,True,True,True,False,True,True,True,True,True,True,True
686,gingerbread_spice,Spice,Spice,True,True,universal,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
687,gingersnap,Pantry,Pantry,True,True,universal,4.0,False,True,False,True,True,False,False,True,True,True,True,False,True,True
688,ginkgo_nut,Nut/Seed,Nut/Seed,True,True,East_Asian;Japanese,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
689,glass_noodle,Grain,Grain,True,True,East_Asian;Southeast_Asian,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
690,gloucester_cheese,Dairy,Dairy,True,False,Western_Atlantic,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
691,glucose_syrup,Sweet,Sweet,True,True,universal,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
692,gluten_free_flour,Grain,Grain,True,True,universal,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
693,glutinous_rice,Grain,Grain,True,True,East_Asian;Southeast_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
694,glutinous_rice_flour,Grain,Grain,True,True,East_Asian;Southeast_Asian;Japanese,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
695,glycerin,Pantry,Pantry,True,True,universal,4.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
696,gnocchi,Grain,Grain,True,True,Mediterranean,3.0,False,True,False,True,True,True,True,True,True,True,True,True,True,True
697,goat,Meat,Meat,False,False,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
698,goat_cheese,Dairy,Dairy,True,False,universal,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
699,goat_milk,Dairy,Dairy,True,False,universal,1.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
700,gochugaru,Spice,Spice,True,True,East_Asian,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
701,gochujang,Pantry,Pantry,True,True,East_Asian,3.0,False,True,True,True,True,False,True,True,True,True,True,True,True,True
702,goda_masala,Spice,Spice,True,True,South_Asian,2.0,True,True,True,True,True,True,True,True,True,True,False,True,True,True
703,goji_berry,Fruit,Fruit,True,True,East_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
704,golden_ear_mushroom,Vegetable,Vegetable,True,True,East_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
705,golden_syrup,Sweet,Sweet,True,True,Western_Atlantic,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
706,goldschlager,Beverage,Beverage,True,True,universal,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
707,goose,Meat,Meat,False,False,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
708,goose_egg,Dairy,Dairy,True,False,universal,1.0,True,True,False,True,True,True,True,True,True,True,True,True,True,True
709,goose_fat,Fat/Oil,Fat/Oil,True,True,universal,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
710,gooseberry,Fruit,Fruit,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
711,gorgonzola_cheese,Dairy,Dairy,True,False,Mediterranean,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
712,gouda_cheese,Dairy,Dairy,True,False,universal,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
713,gourami,Fish,Fish,False,False,Southeast_Asian,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
714,graham_cracker,Pantry,Pantry,True,True,Western_Atlantic,4.0,False,True,True,True,True,False,True,True,True,True,True,True,True,True
715,graham_flour,Grain,Grain,True,True,Western_Atlantic,2.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
716,grains_of_paradise,Spice,Spice,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
717,grana_padano,Dairy,Dairy,True,False,Mediterranean,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
718,grand_marnier,Beverage,Beverage,True,True,universal,3.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
719,grape,Fruit,Fruit,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
720,grape_leaf,Vegetable,Vegetable,True,True,Mediterranean,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
721,grape_must,Fruit,Fruit,True,True,Mediterranean,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
722,grapefruit,Fruit,Fruit,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
723,grapeseed_oil,Fat/Oil,Fat/Oil,True,True,universal,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
724,grappa,Beverage,Beverage,True,True,Mediterranean,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
725,grass_jelly,Sweet,Sweet,True,True,East_Asian;Southeast_Asian,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
726,grasshopper,Meat,Meat,False,False,Latin_American;Southeast_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
727,gravy,Pantry,Pantry,True,True,universal,3.0,False,True,True,True,True,False,False,True,False,True,True,False,True,True
728,greek_seasoning,Spice,Spice,True,True,Mediterranean,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
729,green_bean,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
730,green_chili,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
731,green_curry_paste,Pantry,Pantry,True,True,Southeast_Asian,3.0,True,False,True,True,True,True,True,True,True,True,True,True,True,True
732,green_fish,Pantry,Pantry,True,True,universal,,True,True,True,False,True,True,True,True,True,True,True,True,True,True
733,green_olive,Fruit,Fruit,True,True,universal,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
734,green_peppercorn,Spice,Spice,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
735,green_sichuan_peppercorn,Spice,Spice,True,True,East_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
736,green_tea,Beverage,Beverage,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
737,green_tomato,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
738,gremolata,Herb,Herb,True,True,Mediterranean,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
739,grenadine,Sweet,Sweet,True,True,universal,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
740,grissini,Grain,Grain,True,True,Mediterranean,3.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
741,grits,Grain,Grain,True,True,Western_Atlantic,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
742,ground_ivy,Herb,Herb,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
743,grouper,Fish,Fish,False,False,universal,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
744,grouse,Pantry,Pantry,True,True,Western_Atlantic,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
745,gruyere_cheese,Dairy,Dairy,True,False,Mediterranean;Western_Atlantic,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
746,guacamole,Pantry,Pantry,True,True,Latin_American,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
747,guajillo_chile,Spice,Spice,True,True,Latin_American,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
748,guar_gum,Pantry,Pantry,True,True,universal,4.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
749,guascas,Herb,Herb,True,True,Latin_American,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
750,guava,Fruit,Fruit,True,True,Latin_American;Southeast_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
751,guava_paste,Sweet,Sweet,True,True,Latin_American,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
752,guinea_hen,Pantry,Pantry,True,True,universal,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
753,guizhou_sour_soup,Pantry,Pantry,True,True,East_Asian,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
754,gulai_seasoning,Pantry,Pantry,True,True,Southeast_Asian,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
755,gulas,Pantry,Pantry,True,True,Eastern_European,,False,True,False,False,True,True,True,True,True,True,True,True,True,True
756,gullac,Pantry,Pantry,True,True,Mediterranean,,False,True,True,True,True,True,False,False,True,True,True,True,True,True
757,gum_paste,Sweet,Sweet,True,True,universal,4.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
758,gypsum,Pantry,Pantry,True,True,East_Asian,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
759,habanero_pepper,Vegetable,Vegetable,True,True,Latin_American,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
760,haddock,Fish,Fish,False,False,universal,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
761,hair_vegetable,Vegetable,Vegetable,True,True,East_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
762,hairtail,Fish,Fish,False,False,East_Asian,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
763,hake,Fish,Fish,False,False,universal,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
764,halibut,Fish,Fish,False,False,universal,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
765,halloumi,Dairy,Dairy,True,False,Mediterranean,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
766,halva,Sweet,Sweet,True,True,Mediterranean;South_Asian;Eastern_European,3.0,True,True,True,True,True,True,True,True,True,True,False,True,True,True
767,ham,Meat,Meat,False,False,universal,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
768,hanpen,Fish,Fish,False,False,Japanese,3.0,True,True,False,False,True,True,True,True,True,True,True,True,True,True
769,hard_cider,Beverage,Beverage,True,True,universal,3.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
770,harissa,Spice,Spice,True,True,Mediterranean,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
771,hatch_chile,Vegetable,Vegetable,True,True,Western_Atlantic;Latin_American,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
772,havarti_cheese,Dairy,Dairy,True,False,Western_Atlantic,3.0,True,True,True,True,True,True,False,True,True,True,True,True,True,True
773,hawthorn,Fruit,Fruit,True,True,East_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
774,hazelnut,Nut/Seed,Nut/Seed,True,True,universal,1.0,True,True,True,True,True,True,True,False,True,True,True,True,True,True
775,hazelnut_liqueur,Beverage,Beverage,True,True,universal,4.0,True,True,True,True,True,True,True,False,True,True,True,True,True,True
776,hazelnut_oil,Fat/Oil,Fat/Oil,True,True,universal,2.0,True,True,True,True,True,True,True,False,True,True,True,True,True,True
777,hearts_of_palm,Vegetable,Vegetable,True,True,Latin_American,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
778,hemp_oil,Fat/Oil,Fat/Oil,True,True,universal,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
779,hemp_seed,Nut/Seed,Nut/Seed,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
780,herb,Herb,Herb,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
781,herbal_tea,Beverage,Beverage,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
782,herbes_de_provence,Herb,Herb,True,True,Mediterranean,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
783,herbsaint,Beverage,Beverage,True,True,Western_Atlantic,4.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True
784,herring,Fish,Fish,False,False,Western_Atlantic;Eastern_European,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
785,hibiscus,Beverage,Beverage,True,True,Latin_American,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
786,hickory_nut,Nut/Seed,Nut/Seed,True,True,Western_Atlantic,1.0,True,True,True,True,True,True,True,False,True,True,True,True,True,True
787,hijiki,Seafood,Seafood,False,False,Japanese,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
788,hog_plum,Pantry,Pantry,True,True,universal,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
789,hogao,Pantry,Pantry,True,True,Latin_American,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
790,hoisin_sauce,Pantry,Pantry,True,True,East_Asian,4.0,False,True,True,True,True,False,True,True,True,True,False,True,True,True
791,hokkien_noodle,Grain,Grain,True,True,Southeast_Asian;East_Asian,3.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True
792,hollandaise_sauce,Pantry,Pantry,True,True,Mediterranean;Western_Atlantic,3.0,True,True,False,True,True,True,False,True,True,True,True,True,True,True
793,hominy,Grain,Grain,True,True,Latin_American,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
794,honey,Sweet,Sweet,True,True,universal,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
795,honey_citron_tea,Pantry,Pantry,True,True,East_Asian,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
796,honey_mushroom,Vegetable,Vegetable,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
797,honey_mustard,Pantry,Pantry,True,True,universal,4.0,True,True,True,True,True,True,True,True,True,False,True,True,True,True
798,honeycomb,Sweet,Sweet,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
799,honeydew_melon,Fruit,Fruit,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
800,honeysuckle_flower,Herb,Herb,True,True,universal,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
801,hop,Pantry,Pantry,True,True,universal,,True,True,True,True,True,True,True,True,True,True,True,True,True,True
802,horse_gram,Legume,Legume,True,True,South_Asian,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True
803,horse_head_fish,Fish,Fish,False,False,universal,1.0,True,True,True,False,True,True,True,True,True,True,True,True,True,True
